ep_id,birthdate,birthplace,nation_primary,nation_secondary,height,weight,pos,handedness,date_retrieved,source
529393,2003-02-24,"Trois-Rivieres, QC, CAN",Canada,NA,183,85,C,L,2022-08-27,https://www.eliteprospects.com/player/529393/zachary-bolduc
201723,2002-04-15,"Wilmette, IL, USA",USA,NA,188,86,D,L,2022-08-27,https://www.eliteprospects.com/player/201723/hank-kempf
318146,2000-06-10,"Lappeenranta, FIN",Finland,NA,186,87,D,L,2022-08-27,https://www.eliteprospects.com/player/318146/santeri-salmela
301349,1997-10-30,"Glendale, AZ, USA",USA,Canada,200,99,C/W,R,2022-08-27,https://www.eliteprospects.com/player/301349/tage-thompson
197807,1997-03-06,"Surrey, BC, CAN",Canada,Slovenia,183,88,LW,L,2022-08-27,https://www.eliteprospects.com/player/197807/jakob-stukel
266916,1996-08-17,"Cary, NC, USA",USA,NA,185,91,G,L,2022-08-27,https://www.eliteprospects.com/player/266916/logan-halladay
93279,1995-02-16,"Naters, SUI",Switzerland,NA,185,89,C/RW,L,2022-08-27,https://www.eliteprospects.com/player/93279/luca-hischier
190268,1997-12-21,"Ostrava, CZE",Czechia,NA,181,83,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/190268/simon-stransky
247915,1998-09-29,"Spokane, WA, USA",USA,NA,173,69,W/C,R,2022-08-27,https://www.eliteprospects.com/player/247915/kailer-yamamoto
588570,2002-05-16,"Samara, RUS",Russia,NA,183,84,D,L,2022-08-27,https://www.eliteprospects.com/player/588570/filat-zotov
305485,1998-10-28,"Skalica, SVK",Slovakia,NA,185,82,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/305485/marian-studenic
318215,2000-04-10,"Helsinki, FIN",Finland,NA,188,87,G,L,2022-08-27,https://www.eliteprospects.com/player/318215/jere-huhtamaa
359976,1999-06-14,"Shentala, RUS",Russia,NA,181,78,F,L,2022-08-27,https://www.eliteprospects.com/player/359976/kirill-popov
341613,2002-03-16,"Montmagny, QC, CAN",Canada,NA,183,94,G,L,2022-08-27,https://www.eliteprospects.com/player/341613/antoine-coulombe
395142,2000-05-23,"Elektrostal, RUS",Russia,NA,188,89,RW/LW,L,2022-08-27,https://www.eliteprospects.com/player/395142/nikita-rtishchev
297332,1998-03-19,"Springfield, MA, USA",USA,NA,180,84,D,R,2022-08-27,https://www.eliteprospects.com/player/297332/jake-ryczek
313359,1999-06-01,"Nykoping, SWE",Sweden,NA,179,88,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/313359/emil-bemstrom
247116,1998-02-13,"Mississauga, ON, CAN",Canada,NA,191,88,D,L,2022-08-27,https://www.eliteprospects.com/player/247116/cole-candella
641020,2004-02-16,"Vasteras, SWE",Sweden,NA,189,84,D,L,2022-08-27,https://www.eliteprospects.com/player/641020/elias-pettersson
201939,2002-05-16,"Pickering, ON, CAN",Canada,NA,185,81,D,L,2022-08-27,https://www.eliteprospects.com/player/201939/ryan-o-rourke
293168,2001-03-05,"Chur, SUI",Switzerland,NA,184,78,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/293168/yves-stoffel
135860,1997-04-10,"Montreal, QC, CAN",Canada,NA,188,94,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/135860/samuel-dove-mcfalls
619146,2003-06-11,"Orsk, RUS",Russia,NA,185,80,G,L,2022-08-27,https://www.eliteprospects.com/player/619146/maxim-arefyev
201546,1999-03-11,"Repentigny, QC, CAN",Canada,NA,180,99,LW,L,2022-08-27,https://www.eliteprospects.com/player/201546/joel-teasdale
248425,1997-02-15,"Wayzata, MN, USA",USA,NA,185,90,LW,L,2022-08-27,https://www.eliteprospects.com/player/248425/matthew-freytag
149625,1997-01-25,"Zurich, SUI",Switzerland,NA,181,84,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/149625/dominik-diem
657773,2004-03-01,"Brno, CZE",Czechia,NA,183,80,G,L,2022-08-27,https://www.eliteprospects.com/player/657773/michael-schnattinger
288046,1996-08-29,"Lakeville, MN, USA",USA,NA,180,79,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/288046/jack-poehling
636658,2004-12-23,"Abbotsford, BC, CAN",Canada,NA,185,79,F,R,2022-08-27,https://www.eliteprospects.com/player/636658/brayden-edwards
623782,2003-11-20,"Prior Lake, MN, USA",USA,NA,183,88,LW,L,2022-08-27,https://www.eliteprospects.com/player/623782/alex-bump
514141,2001-02-10,"Yaroslavl, RUS",Russia,NA,181,73,D,L,2022-08-27,https://www.eliteprospects.com/player/514141/roman-bychkov
617489,2003-04-14,"Oshawa, ON, CAN",Canada,NA,185,85,RW,R,2022-08-27,https://www.eliteprospects.com/player/617489/brenden-sirizzotti
195562,1997-04-08,"Kolin, CZE",Czechia,NA,184,88,RW,L,2022-08-27,https://www.eliteprospects.com/player/195562/dominik-lakatos
646161,2004-01-31,"Mississauga, ON, CAN",Canada,NA,185,79,D,L,2022-08-27,https://www.eliteprospects.com/player/646161/caeden-carlisle
201511,1999-04-11,"Shakopee, MN, USA",USA,NA,183,88,D,L,2022-08-27,https://www.eliteprospects.com/player/201511/matt-anderson
581252,2002-07-25,"Voskresensk, RUS",Russia,NA,177,84,C,L,2022-08-27,https://www.eliteprospects.com/player/581252/pavel-tyutnev
201932,2002-06-21,"Woodbridge, ON, CAN",Canada,USA,178,78,C,L,2022-08-27,https://www.eliteprospects.com/player/201932/frankie-carogioiello
565973,2003-09-23,"Surrey, BC, CAN",Canada,NA,195,84,G,L,2022-08-27,https://www.eliteprospects.com/player/565973/mason-beaupit
214273,1997-06-17,"Riga, LAT",Latvia,NA,193,100,D,L,2022-08-27,https://www.eliteprospects.com/player/214273/karlis-cukste
547027,2002-03-10,"Moskva, RUS",Russia,NA,186,87,F,L,2022-08-27,https://www.eliteprospects.com/player/547027/daniil-avershin
285894,1999-09-12,"Tampere, FIN",Finland,NA,182,83,RW,R,2022-08-27,https://www.eliteprospects.com/player/285894/lauri-pajuniemi
273617,1999-03-06,"London, ON, CAN",Canada,NA,188,88,C,L,2022-08-27,https://www.eliteprospects.com/player/273617/zach-gallant
201920,2002-06-25,"Wainwright, AB, CAN",Canada,NA,173,74,RW,R,2022-08-27,https://www.eliteprospects.com/player/201920/connor-mcclennon
483627,2003-09-09,"Swift Current, SK, CAN",Canada,NA,188,82,D,R,2022-08-27,https://www.eliteprospects.com/player/483627/ryan-mccleary
201761,2002-03-05,"Perrysburg, OH, USA",USA,NA,183,77,C,L,2022-08-27,https://www.eliteprospects.com/player/201761/tanner-dickinson
226433,1998-05-28,"Ann Arbor, MI, USA",USA,NA,193,104,D,L,2022-08-27,https://www.eliteprospects.com/player/226433/kenny-johnson
616256,2003-02-26,"Cottage Grove, MN, USA",USA,NA,183,79,D,L,2022-08-27,https://www.eliteprospects.com/player/616256/joe-palodichuk
199954,1997-08-22,"Alameda, CA, USA",USA,NA,175,86,C,L,2022-08-27,https://www.eliteprospects.com/player/199954/robby-jackson
234343,1997-08-22,"Chicago, IL, USA",USA,Canada,185,79,LW,L,2022-08-27,https://www.eliteprospects.com/player/234343/adam-marsh
369932,2001-06-27,"Budapest, HUN",Hungary,NA,180,80,C,L,2022-08-27,https://www.eliteprospects.com/player/369932/kristof-papp
305096,2001-05-07,"Dartmouth, NS, CAN",Canada,NA,175,70,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/305096/ethan-phillips
525639,2003-05-21,"Cambridge, ON, CAN",Canada,NA,178,84,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/525639/nolan-dann
353590,1999-09-09,"Edina, MN, USA",USA,NA,183,88,D,L,2022-08-27,https://www.eliteprospects.com/player/353590/clayton-phillips
118332,1997-08-06,"Helsinki, FIN",Finland,NA,191,90,C/W,L,2022-08-27,https://www.eliteprospects.com/player/118332/henrik-borgstrom
542315,2002-08-30,NA,Russia,NA,188,77,D/F,L,2022-08-27,https://www.eliteprospects.com/player/542315/alexei-yegorov
268696,1998-08-27,"Aurora, ON, CAN",Canada,NA,191,95,LW,L,2022-08-27,https://www.eliteprospects.com/player/268696/cam-morrison
353672,1999-06-03,"Edina, MN, USA",USA,NA,191,84,LW,L,2022-08-27,https://www.eliteprospects.com/player/353672/bram-scheerer
705283,2004-02-13,"Huddinge, SWE",Sweden,NA,184,85,D,L,2022-08-27,https://www.eliteprospects.com/player/705283/elias-degnell
381759,2001-11-07,"Hedesunda, SWE",Sweden,NA,187,87,D,R,2022-08-27,https://www.eliteprospects.com/player/381759/viktor-persson
526057,2004-05-22,"King City, ON, CAN",Canada,NA,180,79,D,L,2022-08-27,https://www.eliteprospects.com/player/526057/nicholas-de-angelis
93966,1997-11-09,"Regensburg, GER",Germany,NA,179,83,D,L,2022-08-27,https://www.eliteprospects.com/player/93966/simon-schutz
614376,2004-05-13,"Toronto, ON, CAN",Canada,NA,180,83,D,R,2022-08-27,https://www.eliteprospects.com/player/614376/alec-leonard
397001,2000-10-03,"Pori, FIN",Finland,NA,178,74,F,L,2022-08-27,https://www.eliteprospects.com/player/397001/jami-krannila
556750,2002-10-20,"Jyvaskyla, FIN",Finland,NA,180,76,C,L,2022-08-27,https://www.eliteprospects.com/player/556750/santeri-koskela
168682,1996-04-04,"Cherepovets, RUS",Russia,NA,178,78,LW,R,2022-08-27,https://www.eliteprospects.com/player/168682/daniil-vovchenko
265645,1997-04-26,"Novokuznetsk, RUS",Russia,NA,178,92,LW,L,2022-08-27,https://www.eliteprospects.com/player/265645/kirill-kaprizov
394770,2000-09-17,"Kazan, RUS",Russia,NA,200,91,D,L,2022-08-27,https://www.eliteprospects.com/player/394770/lev-starikov
535715,2004-08-05,"St. Albert, AB, CAN",Canada,NA,178,92,D,L,2022-08-27,https://www.eliteprospects.com/player/535715/cale-ashcroft
700187,2003-10-20,"Penza, RUS",Russia,NA,168,59,F,R,2022-08-27,https://www.eliteprospects.com/player/700187/vadim-fattakhov
199902,1997-06-06,"Arlington, TX, USA",USA,NA,185,88,D,L,2022-08-27,https://www.eliteprospects.com/player/199902/caleb-jones
146985,1997-04-27,"Linkoping, SWE",Sweden,NA,192,93,D,R,2022-08-27,https://www.eliteprospects.com/player/146985/philip-nyberg
526063,2004-01-10,"Bridgewater, NJ, USA",USA,NA,191,93,RW,R,2022-08-27,https://www.eliteprospects.com/player/526063/devin-kaplan
370029,2001-04-26,"Suwanee, GA, USA",USA,NA,188,95,G,L,2022-08-27,https://www.eliteprospects.com/player/370029/logan-stein
636732,2004-04-15,"Steinbach, MB, CAN",Canada,NA,187,79,F,L,2022-08-27,https://www.eliteprospects.com/player/636732/ty-paisley
285385,2001-01-05,"Meadville, PA, USA",USA,NA,197,88,D,L,2022-08-27,https://www.eliteprospects.com/player/285385/cade-webber
470503,2003-03-07,"Oulu, FIN",Finland,NA,183,80,D,R,2022-08-27,https://www.eliteprospects.com/player/470503/kalle-ervasti
470710,2001-12-17,"Turku, FIN",Finland,NA,182,70,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/470710/mikael-pyyhtia
201938,2002-06-20,"Richmond Hill, ON, CAN",Canada,NA,183,86,RW,R,2022-08-27,https://www.eliteprospects.com/player/201938/cole-o-hara
234251,1998-03-03,NA,Sweden,NA,188,92,D,L,2022-08-27,https://www.eliteprospects.com/player/234251/lukas-carlsson
247245,2000-05-26,"Brno, CZE",Czechia,NA,185,86,D,R,2022-08-27,https://www.eliteprospects.com/player/247245/libor-zabransky
397862,2002-10-21,"Mississauga, ON, CAN",Canada,NA,193,91,G,L,2022-08-27,https://www.eliteprospects.com/player/397862/tristan-lennox
236661,1999-11-11,"Tabor, CZE",Czechia,NA,187,80,G,L,2022-08-27,https://www.eliteprospects.com/player/236661/dominik-pavlat
225621,1998-12-19,"Nitra, SVK",Slovakia,NA,190,93,LW,R,2022-08-27,https://www.eliteprospects.com/player/225621/samuel-bucek
512820,2001-02-23,"Khabarovsk, RUS",Russia,NA,191,85,G,R,2022-08-27,https://www.eliteprospects.com/player/512820/daniil-chechelev
563019,2003-10-26,"Hingham, MA, USA",USA,NA,180,79,F,R,2022-08-27,https://www.eliteprospects.com/player/563019/nick-ring
527462,2003-05-20,"Moskva, RUS",Russia,NA,191,81,LW,R,2022-08-27,https://www.eliteprospects.com/player/527462/dmitri-nazarov
262144,1999-08-10,"Stockholm, SWE",Sweden,NA,181,81,D,L,2022-08-27,https://www.eliteprospects.com/player/262144/tom-hedberg
484201,1998-10-18,"Tampa, FL, USA",USA,NA,185,86,C,R,2022-08-27,https://www.eliteprospects.com/player/484201/nathan-smith
418531,2001-07-28,"Mississauga, ON, CAN",Canada,NA,183,81,C/W,R,2022-08-27,https://www.eliteprospects.com/player/418531/philip-tomasino
638705,2004-12-08,"Viiala, FIN",Finland,NA,187,80,D,L,2022-08-27,https://www.eliteprospects.com/player/638705/arttu-karki
252451,1998-03-27,"Victoria, BC, CAN",Canada,NA,188,95,C,R,2022-08-27,https://www.eliteprospects.com/player/252451/christopher-paquette
199937,1997-11-16,"Port Moody, BC, CAN",Canada,NA,187,83,D,L,2022-08-27,https://www.eliteprospects.com/player/199937/lucas-johansen
201871,2003-05-14,"Toronto, ON, CAN",Canada,NA,185,79,C,R,2022-08-27,https://www.eliteprospects.com/player/201871/wyatt-johnston
248334,1996-12-20,"Brighton, MI, USA",USA,NA,183,84,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/248334/cooper-marody
600884,2004-04-02,NA,Czechia,NA,183,77,D,L,2022-08-27,https://www.eliteprospects.com/player/600884/tomas-cibulka
281785,2000-07-04,"Calgary, AB, CAN",Canada,NA,185,77,C,L,2022-08-27,https://www.eliteprospects.com/player/281785/brad-ginnell
556920,2003-07-14,"Mikkeli, FIN",Finland,NA,192,90,C,L,2022-08-27,https://www.eliteprospects.com/player/556920/juho-jarvela
355486,2000-12-20,"North York, ON, CAN",Canada,Kazakhstan,187,86,RW,L,2022-08-27,https://www.eliteprospects.com/player/355486/danil-antropov
444997,2001-03-19,"Grand Forks, ND, USA",USA,NA,193,96,RW,R,2022-08-27,https://www.eliteprospects.com/player/444997/judd-caulfield
382170,2002-08-07,"Augsburg, GER",Germany,NA,172,77,C,L,2022-08-27,https://www.eliteprospects.com/player/382170/florian-elias
476026,2003-05-21,"St. Albert, AB, CAN",Canada,NA,195,100,D,L,2022-08-27,https://www.eliteprospects.com/player/476026/marc-lajoie
467380,2002-06-03,"Vaasa, FIN",Finland,NA,180,82,D,R,2022-08-27,https://www.eliteprospects.com/player/467380/kasper-puutio
576869,2003-02-14,"Heron Lake, MN, USA",USA,NA,188,83,G,L,2022-08-27,https://www.eliteprospects.com/player/576869/hobie-hedquist
315962,2001-05-17,"Enid, OK, USA",USA,NA,183,87,C,R,2022-08-27,https://www.eliteprospects.com/player/315962/owen-lindmark
268997,1999-02-12,"Oakville, ON, CAN",Canada,NA,185,86,D,R,2022-08-27,https://www.eliteprospects.com/player/268997/joey-berkopec
639914,2004-06-05,"Frankfurt am Main, GER",Germany,NA,179,80,F,L,2022-08-27,https://www.eliteprospects.com/player/639914/ralf-rollinger
690807,2004-08-12,"Omsk, RUS",Russia,NA,185,84,LW,R,2022-08-27,https://www.eliteprospects.com/player/690807/gleb-trikozov
361945,2003-06-22,"St. Louis, MO, USA",USA,Canada,180,79,C,L,2022-08-27,https://www.eliteprospects.com/player/361945/caden-brown
512188,2003-09-26,"Manhattan Beach, CA, USA",USA,NA,193,102,F,L,2022-08-27,https://www.eliteprospects.com/player/512188/parker-murray
600861,2004-06-03,"Port Colborne, ON, CAN",Canada,NA,183,79,D,R,2022-08-27,https://www.eliteprospects.com/player/600861/jacob-leblanc
312197,1998-03-01,"Ufa, RUS",Russia,NA,188,74,G,L,2022-08-27,https://www.eliteprospects.com/player/312197/mikhail-berdin
453656,2002-08-29,"Stockholm, SWE",Sweden,NA,183,76,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/453656/filip-barklund
192245,1997-03-25,"Richmond, BC, CAN",Canada,NA,185,87,C/RW,R,2022-08-27,https://www.eliteprospects.com/player/192245/glenn-gawdin
420445,2002-11-12,"Malmo, SWE",Sweden,NA,188,72,C/W,L,2022-08-27,https://www.eliteprospects.com/player/420445/william-von-barnekow
376191,2001-05-13,"Lappeenranta, FIN",Finland,NA,184,88,RW,R,2022-08-27,https://www.eliteprospects.com/player/376191/mikko-petman
273629,2000-01-06,"Barrie, ON, CAN",Canada,NA,180,86,D,R,2022-08-27,https://www.eliteprospects.com/player/273629/dennis-busby
614374,2003-04-29,"Toronto, ON, CAN",Canada,NA,188,82,LW,L,2022-08-27,https://www.eliteprospects.com/player/614374/marc-boudreau
376625,2000-11-30,"Westminster, CO, USA",USA,NA,195,96,D,R,2022-08-27,https://www.eliteprospects.com/player/376625/jack-millar
407062,2001-06-25,"Vernon, BC, CAN",Canada,NA,191,93,D,R,2022-08-27,https://www.eliteprospects.com/player/407062/mitchell-brown
353814,1998-05-04,"Fairfax, VA, USA",USA,NA,187,99,LW/RW,L,2022-08-27,https://www.eliteprospects.com/player/353814/greg-printz
252469,1998-03-09,"Peterborough, ON, CAN",Canada,USA,185,89,D,L,2022-08-27,https://www.eliteprospects.com/player/252469/riley-stillman
562426,2004-09-27,"Red Deer, AB, CAN",Canada,NA,185,82,C,R,2022-08-27,https://www.eliteprospects.com/player/562426/nate-danielson
472357,2002-02-04,"Usti nad Labem, CZE",Czechia,NA,180,81,LW,L,2022-08-27,https://www.eliteprospects.com/player/472357/vojtech-jirus
298905,1997-01-27,"Moskva, RUS",Russia,NA,189,100,G,L,2022-08-27,https://www.eliteprospects.com/player/298905/alexander-samoilov
284094,2000-08-11,"Jackson, MI, USA",USA,NA,185,88,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/284094/blade-jenkins
219542,1996-04-02,"Guelph, ON, CAN",Canada,NA,191,79,D,L,2022-08-27,https://www.eliteprospects.com/player/219542/patrick-kudla
293179,2001-09-23,"Feldkirch, AUT",Austria,NA,176,83,C,L,2022-08-27,https://www.eliteprospects.com/player/293179/marco-rossi
475179,2003-02-26,"Cochrane, AB, CAN",Canada,NA,180,84,F,L,2022-08-27,https://www.eliteprospects.com/player/475179/ty-mueller
519788,2001-04-02,"Magnitogorsk, RUS",Russia,NA,195,100,D,L,2022-08-27,https://www.eliteprospects.com/player/519788/yegor-martynov
151877,1996-09-28,"Lahti, FIN",Finland,NA,182,84,G,L,2022-08-27,https://www.eliteprospects.com/player/151877/emil-larmi
424453,2001-03-20,"Bedford, NY, USA",USA,NA,183,83,C,L,2022-08-27,https://www.eliteprospects.com/player/424453/trevor-zegras
265570,1999-11-06,"Gallivare, SWE",Sweden,NA,184,88,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/265570/isac-lundestrom
363892,2000-09-13,"Elk River, MN, USA",USA,NA,185,82,RW/D,R,2022-08-27,https://www.eliteprospects.com/player/363892/jack-perbix
278859,1999-09-12,"Calgary, AB, CAN",Canada,NA,180,91,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan
226864,1998-06-01,"Bojnice, SVK",Slovakia,NA,189,87,D,L,2022-08-27,https://www.eliteprospects.com/player/226864/marek-svarc
226442,1998-02-11,"Minneapolis, MN, USA",USA,NA,183,90,D,L,2022-08-27,https://www.eliteprospects.com/player/226442/ryan-lindgren
119394,1995-07-21,"Burnaby, BC, CAN",Canada,NA,188,93,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/119394/adam-helewka
290462,2001-03-23,"Praha, CZE",Czechia,Germany,183,75,C,R,2022-08-27,https://www.eliteprospects.com/player/290462/marcel-barinka
62146,1996-09-20,"Edmonton, AB, CAN",Canada,NA,185,94,D,L,2022-08-27,https://www.eliteprospects.com/player/62146/michael-zipp
512163,2003-03-04,"Strongsville, OH, USA",USA,Canada,178,82,C,L,2022-08-27,https://www.eliteprospects.com/player/512163/dylan-duke
537558,2002-06-18,"Stillwater, MN, USA",USA,NA,183,79,F,L,2022-08-27,https://www.eliteprospects.com/player/537558/noah-tussey
201476,1999-06-04,"Slate Hill, NY, USA",USA,NA,175,73,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/201476/nicholas-abruzzese
424328,2001-10-28,"Belleville, ON, CAN",Canada,NA,191,87,D,L,2022-08-27,https://www.eliteprospects.com/player/424328/cameron-supryka
178225,1998-03-08,"Kramfors, SWE",Sweden,NA,184,84,C/W,L,2022-08-27,https://www.eliteprospects.com/player/178225/tim-wahlgren
241387,2000-03-06,"Blainville, QC, CAN",Canada,NA,183,78,C,L,2022-08-27,https://www.eliteprospects.com/player/241387/samuel-houde
326546,2001-11-27,"Lloydminster, AB, CAN",Canada,NA,193,101,D,R,2022-08-27,https://www.eliteprospects.com/player/326546/rhett-rhinehart
274991,1999-10-06,"Bratislava, SVK",Slovakia,NA,188,92,D,L,2022-08-27,https://www.eliteprospects.com/player/274991/martin-fehervary
265921,1997-01-17,"Petropavlovsk-Kamchatsky, RUS",Russia,NA,180,93,RW,R,2022-08-27,https://www.eliteprospects.com/player/265921/artyom-artyomov
534246,2002-05-21,"Lempaala, FIN",Finland,NA,184,73,F,L,2022-08-27,https://www.eliteprospects.com/player/534246/oskari-luoto
402553,2002-02-07,"Soderbarke, SWE",Sweden,NA,176,75,RW,R,2022-08-27,https://www.eliteprospects.com/player/402553/erik-hedlund
161850,1998-08-13,"Sherwood Park, AB, CAN",Canada,NA,188,82,G,L,2022-08-27,https://www.eliteprospects.com/player/161850/carter-hart
479856,2003-04-15,"L'Orignal, ON, CAN",Canada,NA,190,91,D,L,2022-08-27,https://www.eliteprospects.com/player/479856/samuel-mayer
527455,2003-11-05,NA,Russia,NA,187,79,D,L,2022-08-27,https://www.eliteprospects.com/player/527455/daniil-zhurakov
452005,2001-12-01,"Toronto, ON, CAN",Canada,NA,193,86,RW,R,2022-08-27,https://www.eliteprospects.com/player/452005/brandon-coe
354121,2000-07-06,"Chicoutimi, QC, CAN",Canada,NA,185,72,G,L,2022-08-27,https://www.eliteprospects.com/player/354121/olivier-rodrigue
199898,1997-09-17,"San Ramon, CA, USA",USA,Mexico,191,93,C,L,2022-08-27,https://www.eliteprospects.com/player/199898/auston-matthews
293185,2002-07-01,"Wien, AUT",Austria,NA,185,83,LW,R,2022-08-27,https://www.eliteprospects.com/player/293185/leon-wallner
295070,2000-08-07,"Stockholm, SWE",Sweden,NA,183,83,D,L,2022-08-27,https://www.eliteprospects.com/player/295070/adam-wilsby
279770,2001-05-01,"Edmonton, AB, CAN",USA,NA,183,79,C,L,2022-08-27,https://www.eliteprospects.com/player/279770/danny-weight
166664,1998-11-01,"Edmonton, AB, CAN",Canada,NA,193,93,G,L,2022-08-27,https://www.eliteprospects.com/player/166664/stuart-skinner
485348,2003-04-22,"Moose Jaw, SK, CAN",Canada,NA,188,77,D,R,2022-08-27,https://www.eliteprospects.com/player/485348/ethan-peters
142238,1997-05-19,"Stockholm, SWE",Sweden,Eritrea,183,83,D,L,2022-08-27,https://www.eliteprospects.com/player/142238/oliver-kylington
281814,2000-03-24,"Lloydminster, AB, CAN",Canada,NA,180,81,D,L,2022-08-27,https://www.eliteprospects.com/player/281814/ty-smith
252480,1998-06-24,"Ste-Agathe-des-Monts, QC, CAN",Canada,USA,191,99,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/252480/pierre-luc-dubois
477352,2002-05-14,"Chilliwack, BC, CAN",Canada,NA,188,77,C,L,2022-08-27,https://www.eliteprospects.com/player/477352/ethan-bowen
527489,2003-02-08,"Prachatice, CZE",Czechia,NA,179,78,D,L,2022-08-27,https://www.eliteprospects.com/player/527489/martin-bohm
131328,1997-03-30,"St. Albert, AB, CAN",Canada,NA,188,85,C/LW,L,2022-08-27,https://www.eliteprospects.com/player/131328/matteo-gennaro
362876,2000-02-02,"Kazan, RUS",Russia,NA,181,83,LW,L,2022-08-27,https://www.eliteprospects.com/player/362876/danil-gizatullin
472873,2003-04-11,"Whitecourt, AB, CAN",Canada,NA,183,84,LW,L,2022-08-27,https://www.eliteprospects.com/player/472873/sean-tschigerl
478394,2003-03-09,"Kensington, MD, USA",USA,NA,191,88,D,L,2022-08-27,https://www.eliteprospects.com/player/478394/evan-orloff
316168,2001-01-02,"Mosinee, WI, USA",USA,Canada,170,75,RW,R,2022-08-27,https://www.eliteprospects.com/player/316168/cole-caufield
599375,2005-09-02,"Northport, NY, USA",USA,NA,180,79,RW/C,R,2022-08-27,https://www.eliteprospects.com/player/599375/tanner-adams
325973,2001-07-13,"Sherwood Park, AB, CAN",Canada,NA,188,98,D,L,2022-08-27,https://www.eliteprospects.com/player/325973/jake-lee
579198,2004-04-14,"Kadan, CZE",Czechia,NA,182,81,C,L,2022-08-27,https://www.eliteprospects.com/player/579198/jiri-kulich
245966,2000-03-21,"Ottawa, ON, CAN",Canada,NA,188,91,C,L,2022-08-27,https://www.eliteprospects.com/player/245966/sam-bitten
8468,1988-02-15,NA,Czechia,NA,182,85,F,L,2022-08-27,https://www.eliteprospects.com/player/8468/martin-kupec
564243,2004-02-16,"Weilheim, GER",Germany,NA,180,83,F,L,2022-08-27,https://www.eliteprospects.com/player/564243/roman-kechter
213435,1997-06-08,"Sorel, QC, CAN",Canada,NA,180,82,LW/C,L,2022-08-27,https://www.eliteprospects.com/player/213435/anthony-beauvillier
353679,1999-04-04,"Lake Elmo, MN, USA",USA,NA,188,86,D,L,2022-08-27,https://www.eliteprospects.com/player/353679/jesse-bjugstad
294782,1999-01-31,"Espoo, FIN",Finland,NA,185,88,G,L,2022-08-27,https://www.eliteprospects.com/player/294782/filip-lindberg
158350,1997-01-06,"Hodonin, CZE",Czechia,NA,185,85,LW,L,2022-08-27,https://www.eliteprospects.com/player/158350/roman-dymacek
529810,2004-11-28,"Vancouver, BC, CAN",Canada,NA,175,66,C,L,2022-08-27,https://www.eliteprospects.com/player/529810/cameron-johnson
234458,1997-05-19,"Mississauga, ON, CAN",Canada,NA,185,82,D,L,2022-08-27,https://www.eliteprospects.com/player/234458/austin-cho
297994,1999-03-15,"Langley, BC, CAN",Canada,NA,190,87,D,L,2022-08-27,https://www.eliteprospects.com/player/297994/jarret-tyszka
224990,1997-07-16,"Chatham, ON, CAN",Canada,NA,191,93,LW,L,2022-08-27,https://www.eliteprospects.com/player/224990/trent-fox
297999,1999-07-12,"North Vancouver, BC, CAN",Canada,NA,180,82,RW,R,2022-08-27,https://www.eliteprospects.com/player/297999/ethan-de-jong
215567,1996-02-16,"Ostrava, CZE",Czechia,NA,193,85,LW,L,2022-08-27,https://www.eliteprospects.com/player/215567/tomas-gres
561059,2002-03-26,"Shaker Heights, OH, USA",USA,NA,200,93,G,L,2022-08-27,https://www.eliteprospects.com/player/561059/colin-purcell
571226,2004-07-11,"Salaberry-de-Valleyfield, QC, CAN",Canada,NA,168,74,C,L,2022-08-27,https://www.eliteprospects.com/player/571226/justin-cote
699365,2004-02-05,"Yaroslavl, RUS",Russia,NA,183,91,D,L,2022-08-27,https://www.eliteprospects.com/player/699365/kirill-kudryavtsev
418060,2001-02-26,"Hamilton, ON, CAN",Canada,NA,180,78,C,L,2022-08-27,https://www.eliteprospects.com/player/418060/jamieson-rees
425531,1999-09-21,"St. Louis Park, MN, USA",USA,NA,185,80,F,L,2022-08-27,https://www.eliteprospects.com/player/425531/jonny-sorenson
649403,2003-07-08,"Vaughan, ON, CAN",Canada,NA,191,91,D,L,2022-08-27,https://www.eliteprospects.com/player/649403/roberto-mancini
396657,2001-07-17,"Lieto, FIN",Finland,NA,182,91,C,L,2022-08-27,https://www.eliteprospects.com/player/396657/aarne-intonen
512165,2003-07-15,"Bradenton, FL, USA",USA,NA,185,85,RW/LW,L,2022-08-27,https://www.eliteprospects.com/player/512165/sasha-pastujov
230472,1998-04-19,"Goteborg, SWE",Sweden,NA,177,80,LW,L,2022-08-27,https://www.eliteprospects.com/player/230472/linus-weissbach
